,Batch,Fenotype,Fish,hist,bins
39,batch 44,KO179,ZebraF_12,0.5493830934574563,0.5833333333333333
39,batch 44,KO179,ZebraF_12,0.5584662084602855,0.6666666666666666
39,batch 44,KO179,ZebraF_12,1.3924697556704386,0.75
39,batch 44,KO179,ZebraF_12,0.8379817804734669,0.8333333333333333
39,batch 44,KO179,ZebraF_12,0.05668061459070164,0.9166666666666666
40,batch 44,KO179,ZebraF_2,0.3862936702922627,0.0
40,batch 44,KO179,ZebraF_2,0.35056972952904814,0.08333333333333333
40,batch 44,KO179,ZebraF_2,0.5585651396424621,0.16666666666666666
40,batch 44,KO179,ZebraF_2,0.7156576555031083,0.25
40,batch 44,KO179,ZebraF_2,1.1948441704048236,0.3333333333333333
40,batch 44,KO179,ZebraF_2,1.741290136574166,0.41666666666666663
40,batch 44,KO179,ZebraF_2,1.9099485374599627,0.5
40,batch 44,KO179,ZebraF_2,0.9701972324884809,0.5833333333333333
40,batch 44,KO179,ZebraF_2,1.2454752733540067,0.6666666666666666
40,batch 44,KO179,ZebraF_2,1.4426598490436167,0.75
40,batch 44,KO179,ZebraF_2,1.1409866841613703,0.8333333333333333
40,batch 44,KO179,ZebraF_2,0.34351192154669236,0.9166666666666666
41,batch 44,KO179,ZebraF_3,3.696481021146702,0.0
41,batch 44,KO179,ZebraF_3,2.0420634941544398,0.08333333333333333
41,batch 44,KO179,ZebraF_3,1.2584477805826961,0.16666666666666666
41,batch 44,KO179,ZebraF_3,0.46737508009760853,0.25
41,batch 44,KO179,ZebraF_3,0.38325790237013135,0.3333333333333333
41,batch 44,KO179,ZebraF_3,0.16151028325130876,0.41666666666666663
41,batch 44,KO179,ZebraF_3,0.26464819178140375,0.5
41,batch 44,KO179,ZebraF_3,0.3616935660112394,0.5833333333333333
41,batch 44,KO179,ZebraF_3,0.08326560556563924,0.6666666666666666
41,batch 44,KO179,ZebraF_3,0.21555662843973353,0.75
41,batch 44,KO179,ZebraF_3,1.482715899416905,0.8333333333333333
41,batch 44,KO179,ZebraF_3,1.5829845471821926,0.9166666666666666
42,batch 44,KO179,ZebraF_4,2.823613573302599,0.0
42,batch 44,KO179,ZebraF_4,0.23308590439981552,0.08333333333333333
42,batch 44,KO179,ZebraF_4,0.11912266118200783,0.16666666666666666
42,batch 44,KO179,ZebraF_4,0.6586127783203606,0.25
42,batch 44,KO179,ZebraF_4,2.0072542670678604,0.3333333333333333
42,batch 44,KO179,ZebraF_4,0.1649721080503625,0.41666666666666663
42,batch 44,KO179,ZebraF_4,0.9775143623933914,0.5
42,batch 44,KO179,ZebraF_4,4.583846869978559,0.5833333333333333
42,batch 44,KO179,ZebraF_4,0.1976553599389246,0.6666666666666666
42,batch 44,KO179,ZebraF_4,0.03988273981809837,0.75
42,batch 44,KO179,ZebraF_4,0.19443937554802163,0.8333333333333333
42,batch 44,KO179,ZebraF_4,0.0,0.9166666666666666
43,batch 44,KO179,ZebraF_5,3.7436034162289658,0.0
43,batch 44,KO179,ZebraF_5,1.289045122298258,0.08333333333333333
43,batch 44,KO179,ZebraF_5,0.6487419280816741,0.16666666666666666
43,batch 44,KO179,ZebraF_5,0.6897252130541501,0.25
43,batch 44,KO179,ZebraF_5,0.4333460269166931,0.3333333333333333
43,batch 44,KO179,ZebraF_5,0.7829357235657425,0.41666666666666663
43,batch 44,KO179,ZebraF_5,1.0850568267451886,0.5
43,batch 44,KO179,ZebraF_5,0.7703878338478136,0.5833333333333333
43,batch 44,KO179,ZebraF_5,0.7748946294883325,0.6666666666666666
43,batch 44,KO179,ZebraF_5,1.1200708902368193,0.75
43,batch 44,KO179,ZebraF_5,0.48972556681425805,0.8333333333333333
43,batch 44,KO179,ZebraF_5,0.17246682272210245,0.9166666666666666
44,batch 44,KO179,ZebraF_6,2.3462969369198525,0.0
44,batch 44,KO179,ZebraF_6,0.9897463039815841,0.08333333333333333
44,batch 44,KO179,ZebraF_6,2.4197352028153447,0.16666666666666666
44,batch 44,KO179,ZebraF_6,0.8962557696747645,0.25
44,batch 44,KO179,ZebraF_6,3.850127238094991,0.3333333333333333
44,batch 44,KO179,ZebraF_6,1.0635502546954279,0.41666666666666663
44,batch 44,KO179,ZebraF_6,0.3127198793463872,0.5
44,batch 44,KO179,ZebraF_6,0.1215684144716499,0.5833333333333333
44,batch 44,KO179,ZebraF_6,0.0,0.6666666666666666
44,batch 44,KO179,ZebraF_6,0.0,0.75
44,batch 44,KO179,ZebraF_6,0.0,0.8333333333333333
44,batch 44,KO179,ZebraF_6,0.0,0.9166666666666666
45,batch 44,KO179,ZebraF_7,2.6282429956549764,0.0
45,batch 44,KO179,ZebraF_7,1.2143459427097945,0.08333333333333333
45,batch 44,KO179,ZebraF_7,1.057490098695819,0.16666666666666666
45,batch 44,KO179,ZebraF_7,0.8315133220133862,0.25
45,batch 44,KO179,ZebraF_7,0.6100994013213132,0.3333333333333333
45,batch 44,KO179,ZebraF_7,0.5755752451053802,0.41666666666666663
45,batch 44,KO179,ZebraF_7,0.5215502212821842,0.5
45,batch 44,KO179,ZebraF_7,0.6653469734057759,0.5833333333333333
45,batch 44,KO179,ZebraF_7,1.120644921453926,0.6666666666666666
45,batch 44,KO179,ZebraF_7,0.7992828947524921,0.75
45,batch 44,KO179,ZebraF_7,1.1065952822510483,0.8333333333333333
45,batch 44,KO179,ZebraF_7,0.8693127013539036,0.9166666666666666
46,batch 44,KO179,ZebraF_8,0.09053413135240408,0.0
46,batch 44,KO179,ZebraF_8,0.04423070228890446,0.08333333333333333
46,batch 44,KO179,ZebraF_8,0.20090813767603516,0.16666666666666666
46,batch 44,KO179,ZebraF_8,0.056356095411456135,0.25
46,batch 44,KO179,ZebraF_8,0.36980341751408113,0.3333333333333333
46,batch 44,KO179,ZebraF_8,0.39376338555044416,0.41666666666666663
46,batch 44,KO179,ZebraF_8,4.279444361286053,0.5
46,batch 44,KO179,ZebraF_8,0.24485731411761844,0.5833333333333333
46,batch 44,KO179,ZebraF_8,0.33566879271120215,0.6666666666666666
46,batch 44,KO179,ZebraF_8,0.3982847907475313,0.75
46,batch 44,KO179,ZebraF_8,0.8267156335739697,0.8333333333333333
46,batch 44,KO179,ZebraF_8,4.759433237770303,0.9166666666666666
47,batch 44,KO179,ZebraF_9,8.709350875188063,0.0
47,batch 44,KO179,ZebraF_9,0.7120873825900593,0.08333333333333333
47,batch 44,KO179,ZebraF_9,0.337833544785043,0.16666666666666666
47,batch 44,KO179,ZebraF_9,0.5306999913968325,0.25
47,batch 44,KO179,ZebraF_9,0.3621583094288219,0.3333333333333333
47,batch 44,KO179,ZebraF_9,0.30036001126273293,0.41666666666666663
47,batch 44,KO179,ZebraF_9,0.1877137443370307,0.5
47,batch 44,KO179,ZebraF_9,0.2372986908497976,0.5833333333333333
47,batch 44,KO179,ZebraF_9,0.622497450161621,0.6666666666666666
47,batch 44,KO179,ZebraF_9,0.0,0.75
47,batch 44,KO179,ZebraF_9,0.0,0.8333333333333333
47,batch 44,KO179,ZebraF_9,0.0,0.9166666666666666
48,batch 44,KO44,ZebraF_1,0.4361789800993145,0.0
48,batch 44,KO44,ZebraF_1,0.3173016537906168,0.08333333333333333
48,batch 44,KO44,ZebraF_1,0.3436623894407016,0.16666666666666666
48,batch 44,KO44,ZebraF_1,2.3845308917065378,0.25
48,batch 44,KO44,ZebraF_1,0.7367593575913566,0.3333333333333333
48,batch 44,KO44,ZebraF_1,0.611871795100654,0.41666666666666663
48,batch 44,KO44,ZebraF_1,1.0045393899581,0.5
48,batch 44,KO44,ZebraF_1,0.8501013347439056,0.5833333333333333
48,batch 44,KO44,ZebraF_1,1.6725734323197796,0.6666666666666666
48,batch 44,KO44,ZebraF_1,1.1414429240516129,0.75
48,batch 44,KO44,ZebraF_1,0.6549336690403399,0.8333333333333333
48,batch 44,KO44,ZebraF_1,1.8461041821570818,0.9166666666666666
50,batch 44,KO44,ZebraF_11,0.6165199963619342,0.0
50,batch 44,KO44,ZebraF_11,0.030410655209485965,0.08333333333333333
50,batch 44,KO44,ZebraF_11,1.9214564991721144,0.16666666666666666
50,batch 44,KO44,ZebraF_11,0.3526799743210197,0.25
50,batch 44,KO44,ZebraF_11,1.2139146646498629,0.3333333333333333
50,batch 44,KO44,ZebraF_11,0.014366009364141607,0.41666666666666663
50,batch 44,KO44,ZebraF_11,0.013086000688307446,0.5
50,batch 44,KO44,ZebraF_11,0.094730732657332,0.5833333333333333
50,batch 44,KO44,ZebraF_11,7.021439621192069,0.6666666666666666
50,batch 44,KO44,ZebraF_11,0.23214845912499607,0.75
50,batch 44,KO44,ZebraF_11,0.1782491874288956,0.8333333333333333
50,batch 44,KO44,ZebraF_11,0.3109981998298384,0.9166666666666666
51,batch 44,KO44,ZebraF_12,1.9592053335692967,0.0
51,batch 44,KO44,ZebraF_12,0.5655112042349963,0.08333333333333333
51,batch 44,KO44,ZebraF_12,0.23769650454345018,0.16666666666666666
51,batch 44,KO44,ZebraF_12,0.1560892400777819,0.25
51,batch 44,KO44,ZebraF_12,0.26558355985417254,0.3333333333333333
51,batch 44,KO44,ZebraF_12,0.14478137239554206,0.41666666666666663
51,batch 44,KO44,ZebraF_12,0.353080320152355,0.5
51,batch 44,KO44,ZebraF_12,4.856789764467491,0.5833333333333333
51,batch 44,KO44,ZebraF_12,1.733096115127396,0.6666666666666666
51,batch 44,KO44,ZebraF_12,0.6672263724473884,0.75
51,batch 44,KO44,ZebraF_12,0.3225559834732636,0.8333333333333333
51,batch 44,KO44,ZebraF_12,0.7383842296568632,0.9166666666666666
52,batch 44,KO44,ZebraF_2,3.110374433143641,0.0
52,batch 44,KO44,ZebraF_2,0.06803033444085767,0.08333333333333333
52,batch 44,KO44,ZebraF_2,0.27212446346826763,0.16666666666666666
52,batch 44,KO44,ZebraF_2,0.721271315115326,0.25
52,batch 44,KO44,ZebraF_2,0.898930288171152,0.3333333333333333
52,batch 44,KO44,ZebraF_2,1.2850131872892814,0.41666666666666663
52,batch 44,KO44,ZebraF_2,1.4277677194309832,0.5
52,batch 44,KO44,ZebraF_2,1.7071886789025454,0.5833333333333333
52,batch 44,KO44,ZebraF_2,2.1603941412667504,0.6666666666666666
52,batch 44,KO44,ZebraF_2,0.34890543877119745,0.75
52,batch 44,KO44,ZebraF_2,0.0,0.8333333333333333
52,batch 44,KO44,ZebraF_2,0.0,0.9166666666666666
53,batch 44,KO44,ZebraF_3,4.444265258957676,0.0
53,batch 44,KO44,ZebraF_3,0.046651484032256704,0.08333333333333333
53,batch 44,KO44,ZebraF_3,0.18549013983279164,0.16666666666666666
53,batch 44,KO44,ZebraF_3,0.26232985668267217,0.25
53,batch 44,KO44,ZebraF_3,0.43963077828626035,0.3333333333333333
53,batch 44,KO44,ZebraF_3,0.7286603683787507,0.41666666666666663
53,batch 44,KO44,ZebraF_3,1.0062261974538746,0.5
53,batch 44,KO44,ZebraF_3,1.5151440752193885,0.5833333333333333
53,batch 44,KO44,ZebraF_3,1.5727097383420032,0.6666666666666666
53,batch 44,KO44,ZebraF_3,1.5404017122363234,0.75
53,batch 44,KO44,ZebraF_3,0.2584903905780024,0.8333333333333333
53,batch 44,KO44,ZebraF_3,0.0,0.9166666666666666
54,batch 44,KO44,ZebraF_4,1.1191263512609277,0.0
54,batch 44,KO44,ZebraF_4,0.0381591206115369,0.08333333333333333
54,batch 44,KO44,ZebraF_4,0.8528404752644205,0.16666666666666666
54,batch 44,KO44,ZebraF_4,0.4971502642868082,0.25
54,batch 44,KO44,ZebraF_4,0.8774562308752064,0.3333333333333333
54,batch 44,KO44,ZebraF_4,1.0570822763218555,0.41666666666666663
54,batch 44,KO44,ZebraF_4,1.5193685073310075,0.5
54,batch 44,KO44,ZebraF_4,0.711832845374667,0.5833333333333333
54,batch 44,KO44,ZebraF_4,1.0042335886875269,0.6666666666666666
54,batch 44,KO44,ZebraF_4,0.6754265308068623,0.75
54,batch 44,KO44,ZebraF_4,3.6473238091791798,0.8333333333333333
54,batch 44,KO44,ZebraF_4,0.0,0.9166666666666666
55,batch 44,KO44,ZebraF_5,4.277848048637799,0.0
55,batch 44,KO44,ZebraF_5,2.3106101560981678,0.08333333333333333
55,batch 44,KO44,ZebraF_5,0.33501426622905683,0.16666666666666666
55,batch 44,KO44,ZebraF_5,0.2155421482034844,0.25
55,batch 44,KO44,ZebraF_5,0.2627882426534344,0.3333333333333333
55,batch 44,KO44,ZebraF_5,2.0516126262098107,0.41666666666666663
55,batch 44,KO44,ZebraF_5,1.3159120671478182,0.5
55,batch 44,KO44,ZebraF_5,0.7099506718990175,0.5833333333333333
55,batch 44,KO44,ZebraF_5,0.2855167031849425,0.6666666666666666
55,batch 44,KO44,ZebraF_5,0.23520506973647,0.75
55,batch 44,KO44,ZebraF_5,0.0,0.8333333333333333
55,batch 44,KO44,ZebraF_5,0.0,0.9166666666666666
56,batch 44,KO44,ZebraF_6,3.8052123860879092,0.0
56,batch 44,KO44,ZebraF_6,0.8081785948686357,0.08333333333333333
56,batch 44,KO44,ZebraF_6,0.5025548036234876,0.16666666666666666
56,batch 44,KO44,ZebraF_6,0.594337381634516,0.25
56,batch 44,KO44,ZebraF_6,0.7829521910940652,0.3333333333333333
56,batch 44,KO44,ZebraF_6,0.15876449874976978,0.41666666666666663
56,batch 44,KO44,ZebraF_6,0.3529027850424746,0.5
56,batch 44,KO44,ZebraF_6,0.4215785844610925,0.5833333333333333
56,batch 44,KO44,ZebraF_6,0.6981838440864132,0.6666666666666666
56,batch 44,KO44,ZebraF_6,1.450776294788947,0.75
56,batch 44,KO44,ZebraF_6,1.0954046955897123,0.8333333333333333
56,batch 44,KO44,ZebraF_6,1.3291539399729757,0.9166666666666666
57,batch 44,KO44,ZebraF_7,9.655578846861449,0.0
57,batch 44,KO44,ZebraF_7,0.025564677646389356,0.08333333333333333
57,batch 44,KO44,ZebraF_7,0.10314003266568277,0.16666666666666666
57,batch 44,KO44,ZebraF_7,0.019659054084158366,0.25
57,batch 44,KO44,ZebraF_7,0.8108988462766342,0.3333333333333333
57,batch 44,KO44,ZebraF_7,0.06284017582715017,0.41666666666666663
57,batch 44,KO44,ZebraF_7,0.0,0.5
57,batch 44,KO44,ZebraF_7,0.004954584094884418,0.5833333333333333
57,batch 44,KO44,ZebraF_7,0.005317032246226668,0.6666666666666666
57,batch 44,KO44,ZebraF_7,0.8113033993967903,0.75
57,batch 44,KO44,ZebraF_7,0.020218946694466652,0.8333333333333333
57,batch 44,KO44,ZebraF_7,0.48052440420616876,0.9166666666666666
58,batch 44,KO44,ZebraF_8,1.1645254294910659,0.0
58,batch 44,KO44,ZebraF_8,0.32946284867544084,0.08333333333333333
58,batch 44,KO44,ZebraF_8,0.39424357507520585,0.16666666666666666
58,batch 44,KO44,ZebraF_8,0.68258394610806,0.25
58,batch 44,KO44,ZebraF_8,0.42575613864045686,0.3333333333333333
58,batch 44,KO44,ZebraF_8,0.26255777677324194,0.41666666666666663
58,batch 44,KO44,ZebraF_8,0.4598571377636883,0.5
58,batch 44,KO44,ZebraF_8,0.3410305058159212,0.5833333333333333
58,batch 44,KO44,ZebraF_8,1.113938540522665,0.6666666666666666
58,batch 44,KO44,ZebraF_8,2.682107725101349,0.75
58,batch 44,KO44,ZebraF_8,3.3072221596851175,0.8333333333333333
58,batch 44,KO44,ZebraF_8,0.8367142163477861,0.9166666666666666
59,batch 44,KO44,ZebraF_9,0.0,0.0
59,batch 44,KO44,ZebraF_9,0.0,0.08333333333333333
59,batch 44,KO44,ZebraF_9,0.0,0.16666666666666666
59,batch 44,KO44,ZebraF_9,4.859022104231467,0.25
59,batch 44,KO44,ZebraF_9,6.584908238755578,0.3333333333333333
59,batch 44,KO44,ZebraF_9,0.0,0.41666666666666663
59,batch 44,KO44,ZebraF_9,0.0,0.5
59,batch 44,KO44,ZebraF_9,0.0,0.5833333333333333
59,batch 44,KO44,ZebraF_9,0.0,0.6666666666666666
59,batch 44,KO44,ZebraF_9,0.0,0.75
59,batch 44,KO44,ZebraF_9,0.0,0.8333333333333333
59,batch 44,KO44,ZebraF_9,0.556069657012955,0.9166666666666666
60,batch 44,WT,ZebraF_1,9,0.0
60,batch 44,WT,ZebraF_1,2.0550317158837785,0.08333333333333333
60,batch 44,WT,ZebraF_1,1.5807785026879366,0.16666666666666666
60,batch 44,WT,ZebraF_1,1.3393340013772743,0.25
60,batch 44,WT,ZebraF_1,0.45615257319495855,0.3333333333333333
60,batch 44,WT,ZebraF_1,0.2967022656601818,0.41666666666666663
60,batch 44,WT,ZebraF_1,0.5400154767442226,0.5
60,batch 44,WT,ZebraF_1,0.7218304612642846,0.5833333333333333
60,batch 44,WT,ZebraF_1,0.2129587504927633,0.6666666666666666
60,batch 44,WT,ZebraF_1,0.43765466465505043,0.75
60,batch 44,WT,ZebraF_1,0.5630524919724507,0.8333333333333333
60,batch 44,WT,ZebraF_1,0.09690743984534413,0.9166666666666666
61,batch 44,WT,ZebraF_10,18,0.0
61,batch 44,WT,ZebraF_10,2.4244551516354336,0.08333333333333333
61,batch 44,WT,ZebraF_10,2.3838631697725132,0.16666666666666666
61,batch 44,WT,ZebraF_10,1.5166415938323574,0.25
61,batch 44,WT,ZebraF_10,0.8492108664912923,0.3333333333333333
61,batch 44,WT,ZebraF_10,0.3381325302357037,0.41666666666666663
61,batch 44,WT,ZebraF_10,0.33139114551590854,0.5
61,batch 44,WT,ZebraF_10,1.761606725138371,0.5833333333333333
61,batch 44,WT,ZebraF_10,0.10908047612579748,0.6666666666666666
61,batch 44,WT,ZebraF_10,0.0,0.75
61,batch 44,WT,ZebraF_10,0.0,0.8333333333333333
61,batch 44,WT,ZebraF_10,0.0,0.9166666666666666
62,batch 44,WT,ZebraF_11,18,0.0
62,batch 44,WT,ZebraF_11,1.0416541377799555,0.08333333333333333
62,batch 44,WT,ZebraF_11,0.6975609884534469,0.16666666666666666
62,batch 44,WT,ZebraF_11,0.551916228375384,0.25
62,batch 44,WT,ZebraF_11,0.6399102096330987,0.3333333333333333
62,batch 44,WT,ZebraF_11,1.0786992059322573,0.41666666666666663
62,batch 44,WT,ZebraF_11,0.6100522807425965,0.5
62,batch 44,WT,ZebraF_11,0.638916936787948,0.5833333333333333
62,batch 44,WT,ZebraF_11,1.2730475872304106,0.6666666666666666
62,batch 44,WT,ZebraF_11,1.7949006990205645,0.75
62,batch 44,WT,ZebraF_11,0.8929234401327021,0.8333333333333333
62,batch 44,WT,ZebraF_11,0.5548947659163519,0.9166666666666666
63,batch 44,WT,ZebraF_12,20,0.0
63,batch 44,WT,ZebraF_12,0.8114314708220031,0.08333333333333333
63,batch 44,WT,ZebraF_12,1.4126811370042758,0.16666666666666666
63,batch 44,WT,ZebraF_12,1.780506630318009,0.25
63,batch 44,WT,ZebraF_12,1.3664213537085923,0.3333333333333333
63,batch 44,WT,ZebraF_12,1.5243373281074004,0.41666666666666663
63,batch 44,WT,ZebraF_12,1.5620000050868008,0.5
63,batch 44,WT,ZebraF_12,1.1845651902410257,0.5833333333333333
63,batch 44,WT,ZebraF_12,0.8340901558340171,0.6666666666666666
63,batch 44,WT,ZebraF_12,0.45391527687723277,0.75
63,batch 44,WT,ZebraF_12,0.27124573657930984,0.8333333333333333
63,batch 44,WT,ZebraF_12,0.37216462879798895,0.9166666666666666
64,batch 44,WT,ZebraF_2,16,0.0
64,batch 44,WT,ZebraF_2,1.527290091142167,0.08333333333333333
64,batch 44,WT,ZebraF_2,0.9536717415600195,0.16666666666666666
64,batch 44,WT,ZebraF_2,0.6720939775323624,0.25
64,batch 44,WT,ZebraF_2,0.35573756347746954,0.3333333333333333
64,batch 44,WT,ZebraF_2,0.2644062032022553,0.41666666666666663
64,batch 44,WT,ZebraF_2,0.08037217023372922,0.5
64,batch 44,WT,ZebraF_2,0.05814774714506306,0.5833333333333333
64,batch 44,WT,ZebraF_2,0.0,0.6666666666666666
64,batch 44,WT,ZebraF_2,0.022459595635223765,0.75
64,batch 44,WT,ZebraF_2,0.0,0.8333333333333333
64,batch 44,WT,ZebraF_2,0.0,0.9166666666666666
65,batch 44,WT,ZebraF_3,22,0.0
65,batch 44,WT,ZebraF_3,1.6205116978807688,0.08333333333333333
65,batch 44,WT,ZebraF_3,0.5460938815429279,0.16666666666666666
65,batch 44,WT,ZebraF_3,0.19400161894520934,0.25
65,batch 44,WT,ZebraF_3,0.11818012290439675,0.3333333333333333
65,batch 44,WT,ZebraF_3,0.09083980777781851,0.41666666666666663
65,batch 44,WT,ZebraF_3,0.08313127425782672,0.5
65,batch 44,WT,ZebraF_3,0.18371409944999054,0.5833333333333333
65,batch 44,WT,ZebraF_3,0.39163420359926776,0.6666666666666666
65,batch 44,WT,ZebraF_3,0.9825950835062286,0.75
65,batch 44,WT,ZebraF_3,0.9297852481589495,0.8333333333333333
65,batch 44,WT,ZebraF_3,0.0,0.9166666666666666
66,batch 44,WT,ZebraF_4,11,0.0
66,batch 44,WT,ZebraF_4,1.0024582360310434,0.08333333333333333
66,batch 44,WT,ZebraF_4,1.1479068182562888,0.16666666666666666
66,batch 44,WT,ZebraF_4,1.0428320158821573,0.25
66,batch 44,WT,ZebraF_4,0.8275709726255125,0.3333333333333333
66,batch 44,WT,ZebraF_4,0.7194644780614047,0.41666666666666663
66,batch 44,WT,ZebraF_4,1.0536409628124221,0.5
66,batch 44,WT,ZebraF_4,1.2496811407496058,0.5833333333333333
66,batch 44,WT,ZebraF_4,0.8672264407645661,0.6666666666666666
66,batch 44,WT,ZebraF_4,0.9213184700157709,0.75
66,batch 44,WT,ZebraF_4,1.0098314503451498,0.8333333333333333
66,batch 44,WT,ZebraF_4,0.555903366841321,0.9166666666666666
67,batch 44,WT,ZebraF_5,18,0.0
67,batch 44,WT,ZebraF_5,1.1937905298719766,0.08333333333333333
67,batch 44,WT,ZebraF_5,1.2030087196143946,0.16666666666666666
67,batch 44,WT,ZebraF_5,0.9353284763546303,0.25
67,batch 44,WT,ZebraF_5,0.9674086000391178,0.3333333333333333
67,batch 44,WT,ZebraF_5,0.7137426075656623,0.41666666666666663
67,batch 44,WT,ZebraF_5,0.7378569284719805,0.5
67,batch 44,WT,ZebraF_5,0.6750300294234622,0.5833333333333333
67,batch 44,WT,ZebraF_5,0.48737093696554706,0.6666666666666666
67,batch 44,WT,ZebraF_5,0.7074071859942489,0.75
67,batch 44,WT,ZebraF_5,0.5683266144761344,0.8333333333333333
67,batch 44,WT,ZebraF_5,0.0,0.9166666666666666
68,batch 44,WT,ZebraF_6,14,0.0
68,batch 44,WT,ZebraF_6,0.6060126044098124,0.08333333333333333
68,batch 44,WT,ZebraF_6,0.5548771337530491,0.16666666666666666
68,batch 44,WT,ZebraF_6,0.46016077242356895,0.25
68,batch 44,WT,ZebraF_6,0.6798729949446082,0.3333333333333333
68,batch 44,WT,ZebraF_6,0.8203462417585788,0.41666666666666663
68,batch 44,WT,ZebraF_6,1.3202083781057135,0.5
68,batch 44,WT,ZebraF_6,1.172176606971892,0.5833333333333333
68,batch 44,WT,ZebraF_6,1.31620878888789,0.6666666666666666
68,batch 44,WT,ZebraF_6,1.4465786124630524,0.75
68,batch 44,WT,ZebraF_6,1.1730016619141503,0.8333333333333333
68,batch 44,WT,ZebraF_6,0.19284650703392192,0.9166666666666666
69,batch 44,WT,ZebraF_7,16,0.0
69,batch 44,WT,ZebraF_7,0.641765716629508,0.08333333333333333
69,batch 44,WT,ZebraF_7,0.4620152274878236,0.16666666666666666
69,batch 44,WT,ZebraF_7,0.4254369034518103,0.25
69,batch 44,WT,ZebraF_7,0.5438448288599295,0.3333333333333333
69,batch 44,WT,ZebraF_7,0.7261884501784819,0.41666666666666663
69,batch 44,WT,ZebraF_7,1.5428501689184158,0.5
69,batch 44,WT,ZebraF_7,0.9854420538149089,0.5833333333333333
69,batch 44,WT,ZebraF_7,0.7138285377152789,0.6666666666666666
69,batch 44,WT,ZebraF_7,0.7552043902495141,0.75
69,batch 44,WT,ZebraF_7,2.092382473893171,0.8333333333333333
69,batch 44,WT,ZebraF_7,2.0087753685484735,0.9166666666666666
70,batch 44,WT,ZebraF_8,20,0.0
70,batch 44,WT,ZebraF_8,1.4799856646651797,0.08333333333333333
70,batch 44,WT,ZebraF_8,0.7491059597748407,0.16666666666666666
70,batch 44,WT,ZebraF_8,0.34335126982653336,0.25
70,batch 44,WT,ZebraF_8,0.08124636782359043,0.3333333333333333
70,batch 44,WT,ZebraF_8,0.009958854149684275,0.41666666666666663
70,batch 44,WT,ZebraF_8,0.0038004325545818052,0.5
70,batch 44,WT,ZebraF_8,1.5793655549514227,0.5833333333333333
70,batch 44,WT,ZebraF_8,0.0,0.6666666666666666
70,batch 44,WT,ZebraF_8,0.0,0.75
70,batch 44,WT,ZebraF_8,0.0,0.8333333333333333
70,batch 44,WT,ZebraF_8,0.0,0.9166666666666666
71,batch 44,WT,ZebraF_9,7,0.0
71,batch 44,WT,ZebraF_9,1.5627052829511574,0.08333333333333333
71,batch 44,WT,ZebraF_9,1.371095984284937,0.16666666666666666
71,batch 44,WT,ZebraF_9,0.7214305691474322,0.25
71,batch 44,WT,ZebraF_9,0.4716732761151727,0.3333333333333333
71,batch 44,WT,ZebraF_9,0.3747984400902976,0.41666666666666663
71,batch 44,WT,ZebraF_9,1.14636504647283,0.5
71,batch 44,WT,ZebraF_9,0.9935725340330861,0.5833333333333333
71,batch 44,WT,ZebraF_9,0.8749195826044791,0.6666666666666666
71,batch 44,WT,ZebraF_9,0.06039798222785578,0.75
71,batch 44,WT,ZebraF_9,0.0,0.8333333333333333
71,batch 44,WT,ZebraF_9,0.0,0.9166666666666666
72,batch 70,KO179,ZebraF_1,1.575083166665887,0.0
72,batch 70,KO179,ZebraF_1,0.6046326785194995,0.08333333333333333
72,batch 70,KO179,ZebraF_1,0.5269356519633884,0.16666666666666666
72,batch 70,KO179,ZebraF_1,0.5772580239938868,0.25
72,batch 70,KO179,ZebraF_1,0.750565452259273,0.3333333333333333
72,batch 70,KO179,ZebraF_1,1.1688309799553578,0.41666666666666663
72,batch 70,KO179,ZebraF_1,1.3637555878170562,0.5
72,batch 70,KO179,ZebraF_1,1.3767384396736688,0.5833333333333333
72,batch 70,KO179,ZebraF_1,1.2325778470708775,0.6666666666666666
72,batch 70,KO179,ZebraF_1,1.003700682668386,0.75
72,batch 70,KO179,ZebraF_1,0.6972790180097814,0.8333333333333333
72,batch 70,KO179,ZebraF_1,1.122642471402937,0.9166666666666666
73,batch 70,KO179,ZebraF_10,0.7779100325464507,0.0
73,batch 70,KO179,ZebraF_10,0.9745935372543568,0.08333333333333333
73,batch 70,KO179,ZebraF_10,0.5067874771095234,0.16666666666666666
73,batch 70,KO179,ZebraF_10,0.09370544606670496,0.25
73,batch 70,KO179,ZebraF_10,0.0010558003390949196,0.3333333333333333
73,batch 70,KO179,ZebraF_10,0.04164280555612105,0.41666666666666663
73,batch 70,KO179,ZebraF_10,0.22411489948602453,0.5
73,batch 70,KO179,ZebraF_10,0.7099290197566371,0.5833333333333333
73,batch 70,KO179,ZebraF_10,0.6047200030054652,0.6666666666666666
73,batch 70,KO179,ZebraF_10,2.5747704037139227,0.75
73,batch 70,KO179,ZebraF_10,2.347720711223399,0.8333333333333333
73,batch 70,KO179,ZebraF_10,3.143049863942299,0.9166666666666666
74,batch 70,KO179,ZebraF_11,3.8611856316987883,0.0
74,batch 70,KO179,ZebraF_11,1.3993153348206093,0.08333333333333333
74,batch 70,KO179,ZebraF_11,1.0401468676266232,0.16666666666666666
74,batch 70,KO179,ZebraF_11,1.089764068100041,0.25
74,batch 70,KO179,ZebraF_11,2.1443057290216325,0.3333333333333333
74,batch 70,KO179,ZebraF_11,1.7140349990818005,0.41666666666666663
74,batch 70,KO179,ZebraF_11,0.7512473696505065,0.5
74,batch 70,KO179,ZebraF_11,0.0,0.5833333333333333
